"PROJETO";"Fase";"Região";"UF";"Município";"Escopo_RE";"Escopo_RI";"Escopo_GS";"Energia compart";"Escola Conectada"
"12008303";"2 e 3";"Norte";"AC";"Sena Madureira";"Sim";"Sim";"Não";;"Não"
"12019364";"2 e 3";"Norte";"AC";"Sena Madureira";"Sim";"Sim";"Não";;"Não"
"12027480";"2 e 3";"Norte";"AC";"Sena Madureira";"Sim";"Sim";"Sim";;"Não"
"12008435";"2 e 3";"Norte";"AC";"Sena Madureira";"Sim";"Sim";"Não";;"Não"
"12026859";"2 e 3";"Norte";"AC";"Sena Madureira";"Sim";"Sim";"Não";;"Não"
"12025852";"2 e 3";"Norte";"AC";"Sena Madureira";"Sim";"Sim";"Sim";;"Não"
"12008486";"2 e 3";"Norte";"AC";"Sena Madureira";"Sim";"Sim";"Não";"Sim";"Não"
"12008770";"2 e 3";"Norte";"AC";"Sena Madureira";"Sim";"Sim";"Não";;"Não"
"12030473";"2 e 3";"Norte";"AC";"Sena Madureira";"Sim";"Sim";"Não";"Sim";"Não"
"12026840";"2 e 3";"Norte";"AC";"Sena Madureira";"Sim";"Sim";"Não";;"Não"
"12008532";"2 e 3";"Norte";"AC";"Sena Madureira";"Sim";"Sim";"Não";;"Não"
"12008451";"2 e 3";"Norte";"AC";"Sena Madureira";"Sim";"Sim";"Não";"Sim";"Não"
"12008613";"2 e 3";"Norte";"AC";"Sena Madureira";"Sim";"Sim";"Não";;"Não"
"12018694";"2 e 3";"Norte";"AC";"Sena Madureira";"Sim";"Sim";"Sim";;"Não"
"12029351";"2 e 3";"Norte";"AC";"Sena Madureira";"Sim";"Sim";"Não";;"Não"
"12008664";"2 e 3";"Norte";"AC";"Sena Madureira";"Sim";"Sim";"Sim";;"Não"
"12008680";"2 e 3";"Norte";"AC";"Sena Madureira";"Sim";"Sim";"Não";;"Não"
"12046825";"2 e 3";"Norte";"AC";"Sena Madureira";"Sim";"Sim";"Sim";;"Não"
"12008850";"2 e 3";"Norte";"AC";"Sena Madureira";"Sim";"Sim";"Não";"Sim";"Não"
"12008885";"2 e 3";"Norte";"AC";"Sena Madureira";"Sim";"Sim";"Não";"Sim";"Não"
"12019593";"2 e 3";"Norte";"AC";"Sena Madureira";"Sim";"Sim";"Sim";;"Não"
"12008893";"2 e 3";"Norte";"AC";"Sena Madureira";"Sim";"Sim";"Não";;"Não"
"12025712";"2 e 3";"Norte";"AC";"Sena Madureira";"Sim";"Sim";"Não";;"Não"
"12044229";"2 e 3";"Norte";"AC";"Sena Madureira";"Sim";"Sim";"Não";;"Não"
"12008907";"2 e 3";"Norte";"AC";"Sena Madureira";"Sim";"Sim";"Não";;"Não"
"12064238";"2 e 3";"Norte";"AC";"Sena Madureira";"Sim";"Sim";"Não";;"Não"
"13322249";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13089951";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13091034";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13234226";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13108492";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13103644";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13106538";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13008099";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13008110";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13069748";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13007840";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13058274";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13067559";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13007920";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13007904";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13128205";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13091743";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13007939";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13067885";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13067567";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13008056";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13008030";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13008064";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13058207";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13058908";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13069713";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13058860";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13093924";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13007890";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13007971";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13007963";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13007998";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13008005";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13008048";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13099280";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13008080";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13106562";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13106554";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13106546";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Não";"Não";;"Não"
"13058312";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13007955";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13008196";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13304291";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13059530";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13007874";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13104438";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13008200";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13008218";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Não";"Não";;"Não"
"13304283";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13085069";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13091026";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13008013";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13008153";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13107186";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13067575";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13062689";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13008161";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13008129";"2 e 3";"Norte";"AM";"Tabatinga";"Sim";"Sim";"Não";;"Não"
"13085280";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Não";;"Não"
"13094467";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Não";;"Não"
"13224204";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Não";;"Não"
"13047620";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13048007";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Não";;"Não"
"13080148";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13047752";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Não";;"Não"
"13075071";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13048040";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13090712";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Não";;"Não"
"13155202";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13088882";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13047663";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13090739";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Não";;"Não"
"13048058";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Não";;"Não"
"13047590";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13080636";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Não";;"Não"
"13055208";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13108000";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Não";;"Não"
"13047841";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13047728";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13104934";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13104888";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13104896";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13069969";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Não";;"Não"
"13047825";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Não";;"Não"
"13077872";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Não";;"Não"
"13047868";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Não";;"Não"
"13047930";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Não";;"Não"
"13090828";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Não";;"Não"
"13077864";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13085301";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Não";;"Não"
"13065904";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13047892";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13123408";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Não";;"Não"
"13047922";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13047957";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13077899";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13083686";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Não";;"Não"
"13088874";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13090810";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13047744";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Não";;"Não"
"13047639";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13048163";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Não";;"Não"
"13048180";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Não";;"Não"
"13048171";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Não";;"Não"
"13084194";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13108697";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13080245";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13080261";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13105108";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13108700";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13080202";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13080288";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13326244";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13084135";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13085271";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13089404";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Não";;"Não"
"13065980";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Não";;"Não"
"13105027";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Não";;"Não"
"13105116";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Não";;"Não"
"13089412";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13105124";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13090747";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13108670";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13065963";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Não";;"Não"
"13105132";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13108689";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Não";;"Não"
"13080296";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Não";;"Não"
"13105159";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13321277";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13105175";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13326236";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13080180";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Não";;"Não"
"13089420";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13090720";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Não";;"Não"
"13080199";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13080270";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13089439";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Não";;"Não"
"13089447";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13105094";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Não";;"Não"
"13048120";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Sim";;"Não"
"13080474";"2 e 3";"Norte";"AM";"Tapauá";"Sim";"Sim";"Não";;"Não"
"12005401";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Sim"
"12005452";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"12005495";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"12019674";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Sim";;"Não"
"12005517";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"12027685";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Sim"
"12005541";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"12005533";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"12005592";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"12005614";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"12005940";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"12005738";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"12005762";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Sim";;"Não"
"12005797";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"12005800";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"12019755";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"12019747";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"12031755";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Sim"
"12020605";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";"Sim";"Não"
"12023337";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";"Sim";"Não"
"12030635";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"12005827";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"12022365";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"12023310";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Sim";;"Não"
"12005550";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Sim";;"Não"
"12027707";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"12025569";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"12028118";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"12031461";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"12023264";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";"Sim";"Não"
"12006106";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"12023272";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";"Sim";"Não"
"12098221";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"12006114";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"12111228";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"12023329";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Sim";;"Não"
"12006408";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"12006416";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"12006459";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"12029106";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"12032140";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"12029114";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"12023345";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"12027782";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"12005908";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"12005916";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"12019704";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"12005967";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"12005975";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"12006009";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"12027774";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"12006068";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Sim";;"Não"
"12006076";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"12006084";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Sim";;"Não"
"12006211";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Sim"
"12006130";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"12020435";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";"Sim";"Não"
"12006564";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Sim";;"Não"
"12019720";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Sim"
"12006254";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"12006262";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Sim";;"Não"
"12019712";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Sim";;"Não"
"12006270";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Sim";;"Não"
"12006378";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"12006386";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Sim"
"12006335";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"12006440";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"12006475";"2 e 3";"Norte";"AC";"Tarauacá";"Sim";"Sim";"Não";;"Não"
"14361655";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14374676";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14006936";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14362660";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14367688";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14000679";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14367696";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14362678";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14368668";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14323915";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14002949";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14347601";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14007002";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14002973";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14365758";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14002981";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14322480";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14003023";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14007010";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14000873";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14321904";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14321734";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14362651";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14360659";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14323907";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14367670";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14005751";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14000750";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14321742";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14003198";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14321750";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14320290";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14006944";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14003317";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14007231";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14323150";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14007029";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14005590";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14367661";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14007037";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14320266";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14001390";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14001420";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14322420";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14003295";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14001497";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14003309";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
"14001551";"2 e 3";"Norte";"RR";"Uiramutã";"Sim";"Sim";"Não";;"Não"
